product_id,product,mail_class,fy,revenue,attributable_cost,volume_variable_cost,product_specific_cost,rev_pc,attributable_cost_pc,cont_pc,cost_coverage,volume,weight,weight_pc
81,Total Marketing Mail (Domestic),Summary,2014,17496.670695999997,10534.016043511589,10523.665090571882,10.350952939708082,0.21768147650452496,0.13105694253011144,0.08662453397441353,1.660968677447292,80377398.1,8124611.265,1.61729271303695
31,In County,Periodicals,2014,66.6065,85.68936047424316,85.64033260849105,0.04902786575210886,0.11363769342901155,0.1461950601773116,-0.03255736674830005,0.7773018684159841,586130.341,171805.358,4.6898881284836955
32,Outside County,Periodicals,2014,1552.2225689999998,2048.482976909202,2048.0263843835373,0.45659252566460884,0.28436358505056364,0.37527734415318353,-0.0909137591026199,0.7577424789450918,5458584.188,2103171.584,6.164738728034434
82,Total Periodicals (Domestic),Summary,2014,1625.340235,2134.172337383445,2133.6667169920283,0.5056203914167177,0.26888618597326647,0.35306420628213014,-0.08417802030886368,0.7615787190797872,6044714.529,2274976.942,6.021728718100725
45,Alaska Bypass,Package Services,2014,33.106814,16.379640553191702,16.379640553191702,0,25.66630591350917,12.698439215308934,12.967866698200236,2.0212173699714597,1289.894,87001.507,1079.1771354855514
123,Inbound Surface Parcel Post (at UPU Rates),Package Services,2014,18.07562364,12.860419454613803,12.860419454613803,0,19.95707708189573,14.19903332094599,5.7580437609497395,1.4055236459270537,905.7249999999997,14128.420170000003,249.58428079163116
42,Bound Printed Matter Flats,Package Services,2014,201.907028,134.2793224879447,133.95353585689637,0.325786631048324,0.8084526884688877,0.5376656788349125,0.2707870096339753,1.5036345452080067,249745.014,392470.549,25.14376036352021
43,Bound Printed Matter Parcels,Package Services,2014,272.314097,251.15084486926702,250.87432613713347,0.276518732133546,1.2846416529960212,1.1848040188099496,0.09983763418607161,1.0842651042712965,211976.699,523593.756,39.52085363872941
44,Media and Library Mail,Package Services,2014,307.788493,328.09545981369513,327.98287757822544,0.112582235469668,3.566308785362395,3.8016032027912603,-0.23529441742886537,0.9381065290411938,86304.499,210208.731,38.970618391516304
83,Total Package Services (Domestic),Summary,2014,835.86410464,742.7656871787124,742.0507995800608,0.714887598651538,1.5191402040897939,1.349938598090108,0.16920160599968592,1.125340223799121,550221.831,1227402.96317,35.6918724490232
136,International Negotiated Service Agreements,Other,2014,164.24543205444442,143.0609554793253,142.71079953607793,0.3501559432473652,1.0360216119173689,0.9023949089128954,0.13362670300447343,1.1480800719115891,158534.7546471302,48448.05766598693,4.8895835136035455
85,US Postal Service Mail,Other,2014,,,,,,,,,454257.974,113679.215,4.00404075240295
86,Free Mail,Other,2014,0,39.50437666931774,39.50437666931774,0,0,0.8336696660040974,-0.8336696660040974,,47386.127,21481.626,7.253304664464348
51,Certified Mail,Special Services,2014,687.3171970000001,542.2383467420661,542.229843742066,0.008503,3.23415150017514,2.551487101185307,0.6826643989898331,1.2675554968209315,212518.553,,
52,COD,Special Services,2014,3.597863,2.6732421305025644,2.6732271305025646,1.4999999999999999e-05,9.890461306701193,7.348695004556615,2.5417663021445778,1.3458799556341006,363.771,,
54,Insurance,Special Services,2014,91.612631,63.45149218238653,63.45070718238652,0.000785,4.666286131544945,3.2318995182716974,1.4343866132732477,1.4438215375087855,19632.879,,
55,Registered Mail,Special Services,2014,34.933311,28.625098529245516,28.625011529245516,8.7e-05,15.98295755057969,13.09677558689161,2.886181963688079,1.220373476245315,2185.66,,
58,Other Domestic Ancillary Services,Special Services,2014,525.2297619999999,259.6348801097869,259.5102571097869,0.12462300000000001,,,,,3114870.915,,
109,Total International Ancillary Services,Special Services,2014,41.099345,12.773876777496515,12.773876777496515,0,1.5381076356435144,0.478051351140432,1.0600562845030823,3.2174527526681564,26720.720999999998,,
73,Money Orders,Special Services,2014,165.260986,99.65116318488107,97.27591023328743,2.37525295159363,1.7043796241115579,1.0277284201325478,0.67665120397901,1.6583949521331143,96962.545,,
91,Total Special Services (Domestic),Summary,2014,2060.093636,1331.2409030800777,1324.5222446711796,6.870500188898031,,,,,3473255.0439999998,,
131,Priority Mail Express,Competitive,2014,759.8434139999999,365.5054651040739,360.6661647854644,4.839300318609439,20.972457378358556,10.088325630275595,10.8841,2.0788838650706425,36230.538,37073.345,16.372197398780003
141,First Class Package Service,Competitive,2014,1461.8416350000002,1154.7584937715712,1153.930652762864,0.827841008707346,2.3035085195321106,1.8196198307109248,0.4839,1.2659284542047065,634615.25,219823.762,5.5422245084718655
132,Priority Mail,Competitive,2014,6883.897939,5234.390060630555,5131.947907530555,102.4421531,7.481821484444561,5.689040186333413,1.7928,1.3151289566239812,920083.158,1989049.145,34.589032570901594
255,Total Ground,Competitive,2014,3160.3370510000004,2472.028588099897,2471.9815961572563,0.0469919426411165,2.005804472918065,1.5689484758036025,0.43685599711446255,1.2784387147517438,1575595.774,2987926.661,30.342063215003265
256,Competitive International Mail,Competitive,2014,2318.9792944,1384.701123193044,1373.8664974447445,10.834625748299466,8.208540769954258,4.904906976855504,3.3036337930987543,1.6735364826871166,281480.41913336026,313275.8370175459,17.80732531134233
3,Single Piece Letters,First Class,2015,9958.137528000001,5304.197477609786,5282.791465609786,21.406012,0.5045371489981992,0.2687414855992819,0.23579566339891733,1.8774070102094702,19737174.057,602259.114,0.48822317704506624
4,Single Piece Cards,First Class,2015,296.54920799999996,210.25751903979437,209.34763003979438,0.909889,0.35347506459787464,0.2506187442752508,0.10285632032262382,1.4104095271088672,838953.685,5358.105,0.10218642760952887
5,Total Single Piece Letters and Cards,First Class,2015,10254.686736000001,5514.454996649581,5492.139095649581,22.315901,0.49837787092797503,0.2680025642236597,0.23037530670431533,1.8596011287118028,20576127.742,607617.2189999999,0.47248324008776943
8,Presort Letters,First Class,2015,14981.115192,4702.972048534784,4697.009671681528,5.962376853256517,0.39419104955119993,0.1237470951970158,0.2704439543541841,3.185456991322621,38004706.624,2193023.839,0.9232641043949453
9,Presort Cards,First Class,2015,569.485641,173.39103056450665,173.05066216817022,0.34036839633645677,0.2624917875103621,0.07992075352632322,0.1825710339840389,3.2844008086573675,2169536.984,17714.73,0.1306433963054303
10,Total Presort Letters and Cards,First Class,2015,15550.600832999999,4876.363079099291,4870.0603338496985,6.302745249592974,0.38707887035123595,0.12138033329713391,0.26569853705410207,3.188975181042577,40174243.607999995,2210738.569,0.8804600641430951
14,Flats,First Class,2015,2357.692767,1559.381466859818,1558.1387162734736,1.2427505863445576,1.412724767090453,0.9343782406296475,0.47834652646080555,1.5119409952638272,1668897.454,339480.48,3.2546563403170006
19,Parcels,First Class,2015,544.6844910000001,486.32579908801904,486.31111608801905,0.014683,2.7220678995718153,2.4304195700536453,0.29164832951817,1.1199991693252094,200099.524,61725.308,4.935568602352097
127,First Class NSAs Domestic,First Class,2015,0,0,0,0,,,,,0,0,0
101,Outbound Single Piece Mail International,First Class,2015,314.797229,169.41800851565984,169.02508324886807,0.39292526679177847,1.4836047521160751,0.7984484594299737,0.6851562926861015,1.8581096056910755,212184.02580000006,13260.443523859802,0.9999202135119295
102,Inbound Single Piece Mail International,First Class,2015,250.67682470000005,348.6012501586964,348.01184653605566,0.58940362264076,0.7875872116297558,1.0952503763030734,-0.30766316467331767,0.7190933038418037,318284.5289999999,99609.84624000001,5.007335872866132
80,Total First Class (Domestic),Summary,2015,29420.7924837,12954.544600371066,12923.686191645696,30.85840872537007,0.4658886536524577,0.20513979512589167,0.26074885852656604,2.271078867786466,63149836.88279998,3332431.86576386,0.8443237937601726
21,High Density and Saturation Letters,Marketing Mail,2015,991.348982,453.72956318070163,452.9257327978423,0.8038303828593418,0.1530265453661884,0.0700385725357536,0.0829879728304348,2.1848895519404072,6478281.135,263617.628,0.6510804270614601
22,High Density and Saturation Flats and Parcels,Marketing Mail,2015,2037.022233,1175.6719487194373,1174.2727260150907,1.3992227043464924,0.18135376390343136,0.10466873142663037,0.07668503247680099,1.7326450930625341,11232312.962000001,2032941.946,2.895848009759185
23,Carrier Route,Marketing Mail,2015,2236.8050279999998,1706.6263115382403,1705.5764088677456,1.0499026704946386,0.26978556557187294,0.2058396413253161,0.06394592424655685,1.3106589373885202,8291047.83,1828308.508,3.5282556231496254
25,Letters,Marketing Mail,2015,10022.981687000001,4930.232639532142,4924.311419951002,5.921219581139622,0.2100343643274562,0.10331439393665628,0.10671997039079992,2.032963233140889,47720675.229,2397006.951,0.8036791397430458
26,Flats,Marketing Mail,2015,2106.18541,2627.914610925719,2627.2619231520957,0.6526877736235738,0.4012924592855114,0.5006977600375219,-0.09940530075201048,0.8014664560421418,5248504.828000001,1347178.278,4.10685579119753
27,Parcels,Marketing Mail,2015,65.093448,89.40248292302273,89.40003192302274,0.002451,1.0773446649843281,1.479677156039899,-0.4023324910555708,0.7280944093694435,60420.263,22646.39,5.997031823578788
139,Marketing Mail NSA Domestic,Marketing Mail,2015,53.39149599999999,45.71877,45.71877,0,0.2357611570156882,0.20188065366316268,0.033880503352525515,1.1678244187234257,226464.34500000003,0,0
24,Every Door Direct Mail Retail,Marketing Mail,2015,148.385386,51.542191201004215,51.50841220100421,0.033779,0.17822657487175758,0.06190763421365648,0.11631894065810111,2.8789110928816886,832565.997,105602.388,2.029434560249042
81,Total Marketing Mail (Domestic),Summary,2015,17711.220094,11080.838518020266,11070.975424907805,9.86309311246367,0.22114071436476235,0.138354361395221,0.08278635296954134,1.5983646061800327,80090272.58899999,7997302.089,1.5976576091910348
31,In County,Periodicals,2015,66.014812,88.62692376744742,88.57925550942088,0.04766825802654853,0.11564963633109292,0.15526320824557963,-0.03961357191448671,0.7448618229514492,570817.29,163940.689,4.595255031605648
32,Outside County,Periodicals,2015,1515.3536640000002,2012.4502792779024,2012.01040864433,0.4398706335722507,0.2876876354603055,0.3820606872712793,-0.09437305181097377,0.752989368037322,5267357.638,2003821.27,6.086759723452824
82,Total Periodicals (Domestic),Summary,2015,1589.220319,2101.07720304535,2100.589664153751,0.48753889159879926,0.2722118365069996,0.3598859624723718,-0.08767412596537222,0.7563835906155887,5838174.928,2167761.959,5.9409304742915365
45,Alaska Bypass,Package Services,2015,33.761807999999995,19.1473724625828,19.1473724625828,0,26.33479118549355,14.935279993091232,11.399511192402318,1.7632606283695724,1282.023,86473.769,1079.2164446347688
42,Bound Printed Matter Flats,Package Services,2015,212.355572,151.0821723415894,151.0118846495656,0.0702876920238122,0.8152090750647123,0.5799874089169395,0.23522166614777285,1.4055634010866245,260492.159,411427.541,25.27078235779066
43,Bound Printed Matter Parcels,Package Services,2015,283.46242700000005,238.76950824276588,238.70801168997983,0.061496552786068595,1.2437392987495801,1.0476415653656974,0.1960977333838827,1.187180176757717,227911.45,553967.264,38.88999970822001
44,Media and Library Mail,Package Services,2015,273.736146,359.08263853675936,359.06243111016175,0.020207426597619,3.6551547300296274,4.794772717809634,-1.1396179877800066,0.7623207491051607,74890.44,183322.727,39.16606221034354
83,Total Package Services (Domestic),Summary,2015,806.076824,768.0816915836974,767.9296999122901,0.1519916714074998,1.4277559109873152,1.3604573939217486,0.06729851706556667,1.0494675668390963,564576.0719999999,1235191.301,35.00513357923536
136,International Negotiated Service Agreements,Other,2015,176.6416313,153.5828087028017,153.2415088995844,0.3412998032172833,1.136634862697752,0.9882583929841919,0.1483764697135601,1.150139346922737,155407.543,56564.85199000001,5.823640309659874
85,US Postal Service Mail,Other,2015,,,,,,,,,354627.684,112725.503,5.085920049039375
86,Free Mail,Other,2015,0,41.293508750507264,41.293508750507264,0,0,0.9148974760592576,-0.9148974760592576,,45134.575,18315.492,6.492757979885709
51,Certified Mail,Special Services,2015,659.186199,485.36132622745805,485.36123422745806,9.2e-05,3.3508354218840193,2.4672329712041976,0.8836024506798217,1.3581349880585278,196722.941,,
52,COD,Special Services,2015,3.115822,3.0262310857294046,3.0262310857294046,0,9.753555273825736,9.473106026605953,0.28044924721978326,1.0296047828908617,319.455,,
54,Insurance,Special Services,2015,89.11558199999999,50.26492843096052,50.26491743096052,1.1e-05,3.9174539401596826,2.209608437879144,1.7078455022805388,1.772917713837021,22748.342,,
55,Registered Mail,Special Services,2015,37.892098,27.146078273198977,27.14607727319898,1e-06,15.489029313889118,11.096413878447889,4.392615435441229,1.3958590120699108,2446.383,,
58,Other Domestic Ancillary Services,Special Services,2015,492.82870299999996,222.4329100318714,222.43116603187136,0.0017439999999999999,,,,,3737824.602,,
109,Total International Ancillary Services,Special Services,2015,43.41105999999999,13.696507796296991,13.696507796296991,0,1.4129150824920789,0.44578507050641863,0.9671300119856603,3.169498433150724,30724.465,,
73,Money Orders,Special Services,2015,160.74513100000001,105.1079198513765,102.50367956398632,2.60424028739018,1.7326062245896037,1.1329154112180235,0.5996908133715801,1.5293341474866502,92776.494,,
91,Total Special Services (Domestic),Summary,2015,1946.742016,1183.5235552239844,1176.5158062369242,7.007748987060336,,,,,4083562.6819999996,,
131,Priority Mail Express,Competitive,2015,779.067402,364.45566845253865,361.58759995420087,2.8680684983377733,21.81953650855836,10.207401494577242,11.612135013981119,2.1376191110098053,35705.039,38420.98299999999,17.217058018057337
141,First Class Package Service,Competitive,2015,1689.111832,1368.7548535614533,1368.5637021737505,0.19115138770291099,2.3843256817850076,1.9321144329148543,0.4522112488701533,1.2340499305664479,708423.285,248778.504,5.618753855613314
132,Priority Mail,Competitive,2015,7276.238807000001,5765.951464499392,5653.989243739392,111.96222076,7.333516777781305,5.8113405739376764,1.5221762038436282,1.2619320248877144,992189.5630000001,2227770.705,35.92492060914775
255,Total Ground,Competitive,2015,3925.11723,2782.680419603654,2782.6716459027643,0.00877370088958928,1.9936994781323665,1.4134172752779057,0.5802822028544607,1.41055264641531,1968760.725,3936574.991,31.992308184632236
256,Competitive International Mail,Competitive,2015,1976.76164343,1212.268906912228,1203.3987070266808,8.870199885547315,7.786870085273157,4.77537619060742,3.011493894665737,1.630629666535796,253858.30529888143,293329.64174823335,18.48777120939999
3,Single Piece Letters,First Class,2016,9458.402042,5321.699785980033,5300.991487980033,20.708298,0.5001672843292825,,0.2187518699548554,1.7773272492593566,18910477.231,577042.493,0.48823093014621766
4,Single Piece Cards,First Class,2016,282.14977700000003,232.08040190310882,231.2095539031088,0.8708480000000001,0.3547965787140699,,0.06296103853638146,1.2157415046092286,795243.793,5077.723,0.10216183856464253
5,Total Single Piece Letters and Cards,First Class,2016,9740.551819,5553.7801878831415,5532.201041883141,21.579145999999998,0.49430070623332095,,0.2124647774124938,1.753859801698899,19705721.024,582120.216,0.47265073146302955
8,Presort Letters,First Class,2016,14839.780651000001,4404.127087651036,4399.334698548481,4.792389102554307,0.3931508142679588,,0.27647212531894794,3.3695168998665013,37745771.12,2141253.804,0.9076529594555546
9,Presort Cards,First Class,2016,576.736623,172.76117597874767,172.48218635792244,0.2789896208252101,0.26246633238279365,,0.18384466968793078,3.338346244360757,2197373.727,17946.83,0.13067839870463693
10,Total Presort Letters and Cards,First Class,2016,15416.517274000002,4576.888263629784,4571.816884906404,5.071378723379517,0.385961529395147,,0.2713764540045812,3.368340319012651,39943144.846999995,2159200.634,0.864909617816303
14,Flats,First Class,2016,2201.933173,1530.7579115926285,1529.6281448862705,1.1297667063579624,1.4023099014772311,,0.4274406354557091,1.4384594430801068,1570218.659,315935.902,3.219280577915996
19,Parcels,First Class,2016,711.050959,587.9829814233798,587.9725514233797,0.01043,2.8000202776245993,,0.4846246649120771,1.2093053395503033,253944.932,76530.604,4.82187084560522
127,First Class NSAs Domestic,First Class,2016,0,0,0,0,,,,,0,0,0
101,Outbound Single Piece Mail International,First Class,2016,261.5705439999999,154.71746408863558,154.43267990583695,0.28478418279864165,1.5218820566864377,,0.621697621345267,1.6906336045564296,171873.0718000001,10732.988342221232,0.999154851176283
102,Inbound Single Piece Mail International,First Class,2016,266.41969124,408.18275970728797,407.58435419493276,0.5984055123551976,0.6800491708639816,,-0.3618571011835131,0.6526970698886262,391765.335,104110.68461,4.251961071951401
80,Total First Class (Domestic),Summary,2016,28734.83214424,12812.309568324858,12783.635657199964,28.673911124891315,0.46319109538588815,,0.2566630852835188,2.242751940312111,62036667.86879999,3248631.0289522214,0.8378608692066263
21,High Density and Saturation Letters,Marketing Mail,2016,1075.265192,492.3666505468739,491.0350698458041,1.3315807010697958,0.15378771378933023,,0.08336793074690305,2.183870883224317,6991879.686,256572.442,0.5871323959163448
22,High Density and Saturation Flats and Parcels,Marketing Mail,2016,2004.2755359999999,1190.110980771343,1187.9968449999037,2.114135771439294,0.1814274103539749,,0.07369833348957815,1.6841080944408855,11047258.692,2058052.59,2.9807251154393444
23,Carrier Route,Marketing Mail,2016,1792.86465,1303.6585266682312,1302.3667147143426,1.2918119538887707,0.26991498023103266,,0.07364976553472369,1.3752563369351296,6642331.035,1491800.505,3.593438501367916
25,Letters,Marketing Mail,2016,10134.360709,5023.146224566082,5013.841223544488,9.305001021594983,0.20742141365079275,,0.10461195967617212,2.0175324897844167,48858796.836,2451814.18,0.8029061176368424
26,Flats,Marketing Mail,2016,2367.7166879999995,2969.6623013376316,2968.4548188779295,1.2074824597021379,0.3754231848228581,,-0.09544399479662846,0.7973016618534383,6306793.996,1599549.541,4.057971874811812
27,Parcels,Marketing Mail,2016,53.126059999999995,83.27247949710807,83.26779849710807,0.004681,1.1867275730387488,,-0.6734093822431229,0.6379786013438568,44766.854,17163.102,6.134217785328404
139,Marketing Mail NSA Domestic,Marketing Mail,2016,53.784423999999994,49.174874,49.174874,0,0.23603298421727492,,0.020229013559738718,1.0937379117636374,227868.254,0,0
24,Every Door Direct Mail Retail,Marketing Mail,2016,145.65040100000002,54.05504771735727,53.970332717357266,0.084715,0.17976250186750697,,0.11304747362505392,2.6944828864378407,810237.95,102770.306,2.029434558082598
81,Total Marketing Mail (Domestic),Summary,2016,17675.066176,11165.447085104626,11150.107677196935,15.33940790769498,0.218399613772384,,0.08043524596175675,1.5830146380416414,80929933.303,7977722.666,1.5772107729053122
31,In County,Periodicals,2016,60.977188999999996,87.0180697396645,86.97218893025048,0.04588080941401824,0.11415272293396819,,-0.0487499914768362,0.7007416871280636,534172.006,149902.963,4.490028270032555
32,Outside County,Periodicals,2016,1437.8380149999998,1950.2008088554799,1949.7668843623262,0.4339244931535269,0.28460710869871725,,-0.10141760882849171,0.7372769042403527,5052010.196,1907762.224,6.041990098944764
82,Total Periodicals (Domestic),Summary,2016,1506.7131119999997,2037.2188785951444,2036.7390732925767,0.4798053025675451,0.2697214407830372,,-0.09496750149059041,0.7395931423132213,5586182.2020000005,2057665.187,5.89358560130975
45,Alaska Bypass,Package Services,2016,33.522654,19.714027446439502,19.714027446439502,0,26.148267346426195,,10.770974720839815,1.7004467550365738,1282.022,86407.196,1078.386436426208
42,Bound Printed Matter Flats,Package Services,2016,208.584601,130.55811900463218,130.30343412277045,0.254684881861726,0.787303604912272,,0.2945113410053486,1.5976379147481397,264935.407,424949.015,25.663554437629397
43,Bound Printed Matter Parcels,Package Services,2016,288.673551,276.8532856453834,276.61300007004127,0.240285575342062,1.1548948831544763,,0.04728927859267196,1.042695051738548,249956.559,571730.547,36.597114268963836
44,Media and Library Mail,Package Services,2016,266.38238299999995,354.3371439435786,354.2650470896986,0.0720968538799721,3.5518314548782435,,-1.1727520529227302,0.7517766272971266,74998.599,179996.207,38.399908136950664
83,Total Package Services (Domestic),Summary,2016,799.3874809999999,781.4625760400336,780.8955087289498,0.5670673110837601,1.3522066120430578,,0.030320933944060435,1.0229376370789227,591172.587,1263082.9649999999,34.18515655902698
136,International Negotiated Service Agreements,Other,2016,323.77223957999996,200.25902800371566,199.85438556900462,0.4046424347110288,1.5158260237966417,,0.5782600158460206,1.616767257923536,213594.591,101826.12696000001,7.627618394887164
85,US Postal Service Mail,Other,2016,,,,,,,,,421035.002,117327.333,4.458625337757549
86,Free Mail,Other,2016,0,37.06785564108414,37.06785564108414,0,0,,-0.8179861538750344,,45315.994,18539.299,6.54578566675598
51,Certified Mail,Special Services,2016,670.496624,521.1160997850144,521.1088497850144,0.00725,3.390263504539249,,0.7553197457039054,1.2866549781835799,197771.242,,
52,COD,Special Services,2016,2.02909,4.940818042202784,4.9408110422027836,7e-06,10.067777099676,,-14.447180215650175,0.4106789569395604,201.543,,
54,Insurance,Special Services,2016,76.945579,42.84506659985114,42.84450359985114,0.0005629999999999999,5.013626118120781,,2.221923882211451,1.7959028916591144,15347.291,,
55,Registered Mail,Special Services,2016,31.636955999999998,16.251212140559733,16.251138140559732,7.4e-05,15.718695719572155,,7.644345623700879,1.9467443859797118,2012.696,,
58,Other Domestic Ancillary Services,Special Services,2016,447.461375,206.81022332141933,206.64509032141933,0.165133,,,,,4504658.54,,
109,Total International Ancillary Services,Special Services,2016,43.33900991000001,43.70396167986599,43.70396167986599,0,1.499446220132868,,-0.012626627903884913,0.9916494579475591,28903.343999999997,,
73,Money Orders,Special Services,2016,156.37069,116.70736972015418,114.02324917113043,2.6841205490237496,1.731887479666167,,0.4392920936439826,1.3398527477309463,90289.174,,
91,Total Special Services (Domestic),Summary,2016,1853.68288091,1227.6495570484387,1217.5821896859175,10.067367362521193,,,,,4839183.829999999,,
131,Priority Mail Express,Competitive,2016,809.4129780000001,356.7330399756049,353.4697006752648,3.263339300340105,24.49577546952359,,13.699738480599748,2.2689599428618994,33042.962,35275.114,17.080848381570636
141,First Class Package Service,Competitive,2016,2075.728899,1468.5518334605729,1467.8056619334805,0.746171527092267,2.674207618881107,,0.7822396920222334,1.4134529348607623,776203.345,300216.575,6.188410847417825
132,Priority Mail,Competitive,2016,7784.880835,6127.925526042445,6072.699638346446,55.225887696,7.751962166420109,,1.6499488095873858,1.270394165515855,1004246.4949999999,2321005.631,36.97905870809139
255,Total Ground,Competitive,2016,5191.579899999999,3055.2874594267932,3037.7017030504694,17.58575637632397,2.112555311561037,,0.8692991400133547,1.6992116024899337,2457488.271,5329477.474000001,34.698696465925075
256,Competitive International Mail,Competitive,2016,1800.7296330787344,1062.2147535232125,1047.510647332148,14.704106191064481,7.882491612741074,,3.2327658950267057,1.6952594822336775,228446.75535944465,272094.4055482135,19.057002941107562
3,Single Piece Letters,First Class,2017,8728.692751,5318.073637403312,5111.921391573818,,0.48948876879693626,0.29822762599196356,0.1912611428049727,1.6413260413712534,17832263.593,533991.871,0.4791242509085538
4,Single Piece Cards,First Class,2017,234.090838,213.96834068261154,212.07477799212603,,0.34889370797705355,0.31890273198327296,0.02999097599378059,1.09404427427531,670951.733,4298.543,0.10250616343515725
5,Total Single Piece Letters and Cards,First Class,2017,8962.783589,5532.041978085924,5323.996169565944,,0.48439060082740565,0.2989773334320178,0.18541326739538783,1.6201582751006358,18503215.325999998,538290.414,0.4654675672448044
8,Presort Letters,First Class,2017,14002.183858999999,4405.056404202213,4327.867242069209,,0.38184114097631977,0.1201263874538028,0.26171475352251694,3.1786616501987544,36670181.278,2019372.211,0.8810961454227694
9,Presort Cards,First Class,2017,547.549208,159.73174062755044,158.80213628116078,,0.2576371424372653,0.07515822981851986,0.18247891261874546,3.4279298895059997,2125272.788,17357.672,0.13067628474241771
10,Total Presort Letters and Cards,First Class,2017,14549.733067,4564.788144829764,4486.66937835037,,0.37503706084345745,0.11766296476551115,0.2573740960779463,3.1873840812260976,38795454.066,2036729.883,0.8399870271542861
14,Flats,First Class,2017,1987.133446,1532.899795659457,1528.4075942433547,,1.3720775356906827,1.0584379113153828,0.3136396243752999,1.2963231201587646,1448266.1469999999,288247.343,3.184468198440877
19,Parcels,First Class,2017,546.640129,478.67802205625594,477.76159077884023,,2.8630319730842793,2.507079903677915,0.3559520694063645,1.1419787494144797,190930.501,59928.365,5.0220045250915675
101,Outbound Single Piece Mail International,First Class,2017,231.10190399999993,139.30964977646724,139.05430293613503,,1.5194665054640153,0.9159437592658889,0.6035227461981264,1.658908082611795,152094.10880000013,9952.907395179522,1.047026210149122
102,Inbound Single Piece Mail International,First Class,2017,292.9054696799999,462.89530737559215,462.27525607626194,,0.731264359405172,1.1556589939733237,-0.42439463456815174,0.6327682847783487,400546.623,111941.39098999996,4.4715450162214925
80,Total First Class (Domestic),Summary,2017,26707.90126468,12710.612897783461,12418.164291950905,,0.44894391918914056,0.21365783530034765,0.2352860838887929,2.1012284363830678,59490506.771800004,3045090.303385179,0.8189784807356534
21,High Density and Saturation Letters,Marketing Mail,2017,1089.165591,514.9128712853385,509.9860305711496,,0.15353646061168172,0.07258574860776089,0.08095071200392083,2.1152425036126936,7093856.317,241205.476,0.5440323913456563
22,High Density and Saturation Flats and Parcels,Marketing Mail,2017,1978.9986686072068,1259.8299607909694,1237.1344911144959,,0.1762009923303784,0.11216949904020877,0.06403149329016962,1.570845852375757,11231484.241,2096499.206,2.9866032463945653
23,Carrier Route,Marketing Mail,2017,1859.0561442764356,1497.622932529818,1489.3136381234403,,0.26062738368563565,0.20995683635190754,0.05067054733372811,1.2413379255191266,7133003.899999999,1564406.912,3.509112141660262
25,Letters,Marketing Mail,2017,9574.161548,4912.1516844175285,4789.025278408509,,0.20382174753608936,0.10457347470698074,0.09924827282910863,1.9490769347313595,46973209.011,2338927.04,0.7966846086933611
26,Flats,Marketing Mail,2017,1900.065714376335,2569.410272469206,2559.502754825765,,0.3843125652188781,0.5196960533738663,-0.13538348815498819,0.7394948695952591,4944063.469,1239916.506,4.012623264323228
27,Parcels,Marketing Mail,2017,45.678237,72.76539415669423,72.7496575608525,,1.1255879070526176,1.7930606147232044,-0.6674727076705869,0.6277467129723192,40581.67,14288.603,5.633519961105593
135,Marketing Mail NSA International,Marketing Mail,2017,46.927648740022455,40.99805940885392,40.994944152686806,,0.24005824515097673,0.20972544886723113,0.030332796283745606,1.1446309756282753,195484.42799999999,,
24,Every Door Direct Mail Retail,Marketing Mail,2017,133.955215,50.00921276199862,49.79086388475395,,0.17668468940374546,0.06596131568434682,0.11072337371939864,2.6786107519331095,758159.722,96164.721,2.0294345523145587
81,Total Marketing Mail (Domestic),Summary,2017,16671.819429000003,10917.700387820409,10748.497658641654,,0.2127325874632834,0.13930996928925096,0.07342261817403245,1.5270449670517419,78369842.758,7591408.464,1.5498632018322007
31,In County,Periodicals,2017,56.866497,84.6669586518075,84.59035724544108,,0.1101141744621603,0.1639459567232644,-0.05383178226110409,0.6716492230914213,516432.124,141189.377,4.374301920846427
32,Outside County,Periodicals,2017,1306.0629709999998,1898.1308013125185,1892.434820783781,,0.2729885994519479,0.39674049454917754,-0.12375189509722961,0.6880784875820382,4784313.241,1780782.832,5.95540548386932
82,Total Periodicals (Domestic),Summary,2017,1374.7388349999999,1982.7977599643261,1977.0251780292222,,0.2593482124376672,0.3740601789809472,-0.11471196654327998,0.6933328566120297,5300745.365,1921972.209,5.801364379252727
45,Alaska Bypass,Package Services,2017,33.694227,17.4258610002381,17.4258610002381,,25.80839460366603,13.347494127192153,12.460900476473878,1.933576022415169,1305.553,87973.567,1078.1462506692565
42,Bound Printed Matter Flats,Package Services,2017,200.29162,132.55468607267238,132.19963567601903,,0.7572674725796645,0.5011660103445339,0.25610146223513064,1.5110112356962715,264492.57,429995.282,26.01178744642997
43,Bound Printed Matter Parcels,Package Services,2017,297.16014399999995,270.2687365160925,269.61762437246006,,1.070485834731729,0.9736125784463174,0.09687325628541155,1.0994987723350915,277593.719,614645.795,35.42707218098116
44,Media and Library Mail,Package Services,2017,266.76624200000003,352.7135896712019,351.847657979467,,3.487295135682229,4.610839723676131,-1.1235445879939019,0.7563253864096317,76496.606,181645.707,37.992944575867845
83,Total Package Services (Domestic),Summary,2017,801.1312739999998,772.9628732602048,771.0907790281842,,1.292379744427823,1.2469386641323648,0.04544108029545835,1.036442113475627,619888.448,1314260.351,33.92249957850481
136,International Negotiated Service Agreements,Other,2017,414.33155747,278.26460952055726,277.8040763610155,,1.704438175983952,1.1446987682719443,0.5597394077120077,1.4889840220209194,243089.81300000002,124626.13145,8.202804052508773
