product_id,fy,volume,revenue,attributable_cost,volume_variable_cost,product_specific_cost,weight
113,2010,,143200.0,,,,
116,2010,,24114000.0,,,,
103,2011,,146106213.0,,,,
104,2011,,68079944.0,,,,
105,2011,,8403379.0,,,,
106,2011,,3039435.0,,,,
56,2011,,10649631.0,6885551.0,6885551.0,,
57,2011,,1610880.0,819854.0,819854.0,,
108,2011,,1661327392.0,1337111546.0,1337025406.0,86140.0,
61,2011,,15416343.0,10120686.0,180912.0,9939774.0,
62,2011,,92162055.0,27785207.0,27785207.0,,
130,2011,,12059412.0,1174245.0,1174245.0,,
129,2011,,3014225.0,1090449.0,1090449.0,,
137,2011,,1500000.0,50000.0,50000.0,,
74,2011,,801898619.0,592763214.0,589658800.0,3104414.0,
138,2011,,3126445.0,5238523.0,5238523.0,,
76,2011,,,,,,
143,2011,,146643367.0,101732142.0,50667844.0,51064298.0,
254,2011,,8996914718.0,6680004289.0,6508650373.0,171353916.0,
113,2011,,85545.0,,,,
116,2011,,26900000.0,,,,
103,2012,,139693275.0,,,,
104,2012,,61805215.0,,,,
105,2012,,8258210.0,,,,
106,2012,,3249095.0,,,,
56,2012,,16584487.0,6388716.0,6388716.0,,
57,2012,,2117462.0,731090.0,731090.0,,
108,2012,,1532124454.0,1287639019.0,1287075846.0,563173.0,
61,2012,,15869405.0,7715973.0,103913.0,7612060.0,
62,2012,,92490305.0,27045440.0,27045440.0,,
130,2012,,13543594.0,1386993.0,1386993.0,,
129,2012,,843100.0,337143.0,337143.0,,
137,2012,,900000.0,77252.0,77252.0,,
74,2012,,481566624.0,377073383.0,374362756.0,2710627.0,
138,2012,,3298493.0,5566808.0,5566808.0,,
76,2012,,,,,,
143,2012,,504722714.0,273118070.0,238426240.0,34691830.0,
254,2012,,11425117198.0,8383302283.0,8283610850.0,99691434.0,
116,2012,,24272786.0,,,,
103,2013,,136154168.0,,,,
104,2013,,56249764.0,,,,
105,2013,,6650332.0,,,,
106,2013,,2893744.0,,,,
56,2013,,10909600.0,6476230.0,6476230.0,,
57,2013,,1385888.0,451447.0,451447.0,,
108,2013,,1390408379.0,892211543.0,888896772.0,3314771.0,
61,2013,,15341877.0,8427818.0,113053.0,8314765.0,
62,2013,,93592925.0,22755289.0,22755289.0,,
130,2013,,14661740.0,1863749.0,1863749.0,,
137,2013,,315000.0,66126.0,66126.0,,
74,2013,,358500079.0,293935553.0,294003553.0,68000.0,
138,2013,,4198365.0,5059104.0,5059104.0,,
76,2013,,,,,,
143,2013,,688767651.0,343011846.0,305883098.0,37128747.0,
254,2013,,13741147836.0,9881052863.0,9755775926.0,125276937.0,
116,2013,,23703091.0,,,,
103,2014,,167254588.0,,,,
104,2014,,57085375.0,,,,
105,2014,,6511166.0,,,,
106,2014,,2672049.0,,,,
56,2014,,9927505.0,7841380.0,7841380.0,,
57,2014,,1680520.0,575998.0,575998.0,,
108,2014,,1354298789.0,905040438.0,904906425.0,134013.0,
61,2014,,17230121.0,4346440.0,61127.0,4285313.0,
62,2014,,97901570.0,21930467.0,21930467.0,,
130,2014,,15117745.0,1262171.0,1262171.0,,
137,2014,,600000.0,69200.0,69200.0,,
74,2014,,365286587.0,281935388.0,281913388.0,22000.0,
138,2014,,3298493.0,4253758.0,4253758.0,,
143,2014,,695128955.0,358521597.0,322410460.0,36111137.0,
254,2014,,15280028288.0,10969905328.0,10814803278.0,155102049.0,
116,2014,,23609248.0,,,,
103,2015,,147653603.0,,,,
104,2015,,50006424.0,,,,
105,2015,,7851843.0,,,,
106,2015,,2760871.0,,,,
56,2015,,11232788.0,7267095.0,7267095.0,,
57,2015,,1216200.0,867215.0,867215.0,,
108,2015,,1294587392.0,796365784.0,796363936.0,1848.0,
61,2015,,17726874.0,4466011.0,64350.0,4401661.0,
62,2015,,98788267.0,27255769.0,27255769.0,,
130,2015,,16015075.0,1459505.0,1459505.0,,
137,2015,,630000.0,69935.0,69935.0,,
74,2015,,310927931.0,228480673.0,228480673.0,,
138,2015,,3910286.0,6621451.0,6621451.0,,
143,2015,,778341418.0,419295098.0,388383360.0,30911738.0,
254,2015,,16424638332.0,11913406411.0,11758594259.0,154812152.0,
116,2015,,23298466.0,,,,
103,2016,,136788684.0,,,,
104,2016,,48022516.0,,,,
105,2016,,7897908.0,,,,
106,2016,,2224292.0,,,,
56,2016,,9082751.0,9511803.0,9511803.0,,
57,2016,,605240.0,253480.0,253480.0,,
108,2016,,1238257615.0,801728703.0,801555676.0,173027.0,
61,2016,,16733937.0,6791944.0,80664.0,6711281.0,
62,2016,,94350825.0,23140388.0,23140388.0,,
130,2016,,16939799.0,1686060.0,1686060.0,,
137,2016,,10000.0,69935.0,69935.0,,
74,2016,,283969036.0,229569458.0,229070519.0,498939.0,
138,2016,,3711969.0,4251737.0,4251737.0,,
143,2016,,833077763.0,425517944.0,390233390.0,35284554.0,
254,2016,,18495410008.0,12496230556.0,12369420741.0,126809815.0,
116,2016,,31853539.0,,,,
127,2017,,,,,,
103,2017,,137603660.0,,,,
104,2017,,43810662.0,,,,
105,2017,,11809367.0,,,,
106,2017,,3219041.0,,,,
56,2017,,12199280.0,7928939.0,7924834.0,,
57,2017,,916200.0,318549.0,318548.0,,
108,2017,,1222837338.0,857239133.0,846171086.0,,
61,2017,,16316524.0,7022735.0,102405.0,,
62,2017,,90991027.0,25258891.0,25237782.0,,
130,2017,,17465178.0,1634728.0,1634728.0,,
137,2017,,975000.0,72058.0,72058.0,,
74,2017,,278659309.0,230817356.0,230547445.0,,
138,2017,,3886520.0,4000219.0,4000219.0,,
143,2017,,852962466.0,428796540.0,397553074.0,,
254,2017,,20689543550.0,13538080331.0,13318673776.0,,
116,2017,,58356775.0,,,,
103,2018,,125004036.0,,,,
104,2018,,36407912.0,,,,
105,2018,,6368907.0,,,,
106,2018,,2754508.0,,,,
56,2018,,11164024.0,12051408.0,12040467.0,,
57,2018,,592480.0,207737.0,207737.0,,
61,2018,,16089574.0,5436720.0,84707.0,,
62,2018,,88511997.0,26324465.0,26298473.0,,
130,2018,,17687026.0,2204396.0,2204396.0,,
137,2018,,,72241.0,72241.0,,
74,2018,,287485483.0,254646450.0,254573290.0,,
138,2018,,3873038.0,4430726.0,4430726.0,,
143,2018,,877221064.0,440736989.0,405300042.0,,
254,2018,,23056972689.0,15465591023.0,14860610936.0,,
116,2018,,122874754.0,,,,
103,2019,,104631806.0,,,,
104,2019,,35036029.0,,,,
105,2019,,6318863.0,,,,
106,2019,,1141322.0,,,,
56,2019,,12184477.0,10604335.0,10595900.0,,
57,2019,,562005.0,177701.0,177701.0,,
108,2019,,1165453673.0,800413999.0,790555129.0,,
61,2019,,16734256.0,5594718.0,101240.0,,
62,2019,,89354272.0,21109512.0,21098387.0,,
130,2019,,18328818.0,2170812.0,2170812.0,,
137,2019,,203125.0,53000.0,53000.0,,
74,2019,,294359866.0,255456000.0,255343985.0,,
138,2019,,4107991.0,4345537.0,4345537.0,,
143,2019,,910535369.0,483211803.0,449233949.0,,
254,2019,,24207356566.0,15960022182.0,15347594551.0,,
116,2019,,151504766.0,,,,
103,2020,,105184565.0,,,,
104,2020,,28786916.0,,,,
105,2020,,4941790.0,,,,
106,2020,,976857.0,,,,
56,2020,,12182297.0,10009730.0,10002575.0,,
57,2020,,517937.0,175472.0,175472.0,,
108,2020,,1107023527.0,818437007.0,808762616.0,,
61,2020,,14758601.0,5530533.0,89141.0,,
62,2020,,86500588.0,28154484.0,28121848.0,,
130,2020,,22001749.0,2572709.0,2572709.0,,
137,2020,,340000.0,1250.0,1250.0,,
74,2020,,298145379.0,130103593.0,130038600.0,,
138,2020,,8259673.0,5788528.0,5788528.0,,
143,2020,,1003933341.0,345045667.0,299189243.0,,
254,2020,,30521955826.0,19426654108.0,18578457306.0,,
116,2020,,91359071.0,,,,
230,2021,,-16134176.0,,,,
103,2021,,98812127.0,,,,
231,2021,,-25068851.0,,,,
104,2021,,24620474.0,,,,
232,2021,,-1244001.0,,,,
105,2021,,4355752.0,,,,
233,2021,,-31820.0,,,,
106,2021,,1255434.0,,,,
56,2021,,11828490.0,8410459.0,8405031.0,,
57,2021,,566405.0,223780.0,223780.0,,
108,2021,,1098575615.0,821747186.0,811070525.0,,
61,2021,,14744194.0,4624635.0,101526.0,,
62,2021,,87773619.0,28327272.0,28293900.0,,
130,2021,,21568696.0,2990264.0,2990264.0,,
74,2021,,299261514.0,136159307.0,136057338.0,,
138,2021,,7518796.0,5503638.0,5503638.0,,
143,2021,,1138994137.0,364169541.0,326011335.0,,
254,2021,,34232772413.0,21039874824.0,20005082560.0,,
116,2021,,27738909.0,,,,
103,2022,,41382776.0,,,,
104,2022,,21415558.0,,,,
105,2022,,150268.0,,,,
106,2022,,463910.0,,,,
56,2022,,6689294.0,6685016.0,6681662.0,,
57,2022,,302305.0,96227.0,96227.0,,
108,2022,,1244158262.0,801816164.0,792312924.0,,
61,2022,,27811864.0,4685622.0,29150.0,,
62,2022,,91257204.0,22573911.0,22555215.0,,
130,2022,,20600302.0,2677751.0,2677751.0,,
74,2022,,310937813.0,130794157.0,130717603.0,,
138,2022,,6928392.0,5425781.0,5425781.0,,
143,2022,,1266095577.0,342919582.0,303356017.0,,
254,2022,,33127258080.0,20667391170.0,19692371925.0,,
116,2022,,191743740.0,,,,
103,2023,,99457528.0,,,,
104,2023,,23481198.0,,,,
105,2023,,4772785.0,,,,
106,2023,,916058.0,,,,
56,2023,,6278639.0,7867855.0,7863575.0,,
57,2023,,361974.0,112574.0,112574.0,,
108,2023,,1151726278.0,790476349.0,781854859.0,,
61,2023,,87008034.0,4139036.0,30103.0,,
62,2023,,96568804.0,20438347.0,20427802.0,,
130,2023,,19783300.0,2513258.0,2513258.0,,
74,2023,,321604776.0,138693878.0,138617572.0,,
138,2023,,6651246.0,3711763.0,3711763.0,,
143,2023,,1330347452.0,370269965.0,330916678.0,,
254,2023,,33349598709.0,21183090638.0,20176843275.0,,
116,2023,,940836800.0,,,,
80,2008,91276702731.0,37276604473.0,18264233586.0,18240392586.0,23841000.0,4104553072.0
80,2009,83313733967.0,34955045058.0,17240185741.0,17208133675.0,32052066.0,3634746574.0
80,2010,77868718387.0,33131070307.0,16454660098.0,16425115880.0,29544218.0,3635888568.0
80,2011,73210164645.0,31313952946.0,15483606607.0,15450429098.0,33177509.0,3675242933.0
80,2012,68984540690.0,29516121590.0,14214904728.0,14169455269.0,45449459.0,3400451130.0
80,2013,65997266318.0,28687122333.0,13288681421.0,13247623321.0,41058101.0,3270882127.0
80,2014,63836439139.0,28925766104.0,12842553188.0,12804493782.0,38059406.0,3236287879.0
80,2015,62619368328.0,28855318430.0,12436525342.0,12406649262.0,29876080.0,3219561576.0
80,2016,61473029462.0,28206841909.0,12249409345.0,12221618623.0,27790721.0,3133787356.0
80,2017,58937866040.0,26183893891.0,12108407941.0,11816834733.0,0.0,2923196005.0
80,2018,56713541127.0,24975841281.0,11606616460.0,11304734596.0,0.0,2749844875.0
80,2019,54943276537.0,24434279736.0,11852013032.0,11574761356.0,0.0,2780244864.0
80,2020,52633199212.0,23783971581.0,11562706122.0,11257510872.0,0.0,2644560500.0
80,2021,50718875537.0,23298737840.0,11737077630.0,11445024102.0,0.0,2552747587.0
80,2022,48900932711.0,23950858325.0,11138933956.0,10863117871.0,0.0,2467137825.0
80,2023,46006964679.0,24575830168.0,11346278919.0,11055587995.0,0.0,2362033118.0
90,2008,92172362779.0,37276604473.0,18316206976.0,18292365976.0,23841000.0,4286808261.0
90,2009,83830557103.0,34955045058.0,17294344165.0,17262292099.0,32052066.0,3791131440.0
90,2010,78367138570.0,33131070307.0,16520963370.0,16491419152.0,29544218.0,3798383405.0
90,2011,73706615084.0,31313952946.0,15534717120.0,15501539611.0,33177509.0,3854812185.0
90,2012,69481944511.0,29516121590.0,14254490251.0,14209040792.0,45449459.0,3570133000.0
90,2013,66682780419.0,28687122333.0,13327143856.0,13286085756.0,41058101.0,3444067237.0
90,2014,64338083240.0,28925766104.0,12882057565.0,12843998158.0,38059406.0,3371448720.0
90,2015,63019130587.0,28855318430.0,12477818850.0,12447942771.0,29876080.0,3350602571.0
90,2016,61939380458.0,28206841909.0,12286477200.0,12258686479.0,27790721.0,3269653988.0
90,2017,59300995645.0,26183893891.0,12148672763.0,11857095519.0,0.0,3047372517.0
90,2018,57046078693.0,24975841281.0,11640695576.0,11338811861.0,0.0,2877794445.0
90,2019,55261963926.0,24434279736.0,11891858619.0,11614604580.0,0.0,2894013345.0
90,2020,52980148362.0,23783971581.0,11597459676.0,11292263194.0,0.0,2763763869.0
90,2021,51020638476.0,23298737840.0,11766605845.0,11474551401.0,0.0,2659112023.0
90,2022,49185650050.0,23950858325.0,11166074660.0,10890257829.0,0.0,2552562385.0
90,2023,46402741912.0,24575830168.0,11377211556.0,11086519981.0,0.0,2433159089.0
92,2008,92172362779.0,37276604473.0,18316206976.0,18292365976.0,23841000.0,4286808261.0
92,2009,83830557103.0,34955045058.0,17294344165.0,17262292099.0,32052066.0,3791131440.0
92,2010,78367138570.0,33131070307.0,16520963370.0,16491419152.0,29544218.0,3798383405.0
92,2011,73706615084.0,31313952946.0,15534717120.0,15501539611.0,33177509.0,3854812185.0
92,2012,69481944511.0,29516121590.0,14254490251.0,14209040792.0,45449459.0,3570133000.0
92,2013,66682780419.0,28687122333.0,13327143856.0,13286085756.0,41058101.0,3444067237.0
92,2014,64338083240.0,28925766104.0,12882057565.0,12843998158.0,38059406.0,3371448720.0
92,2015,63019130587.0,28855318430.0,12477818850.0,12447942771.0,29876080.0,3350602571.0
92,2016,61939380458.0,28206841909.0,12286477200.0,12258686479.0,27790721.0,3269653988.0
92,2017,59300995645.0,26183893891.0,12148672763.0,11857095519.0,0.0,3047372517.0
92,2018,57046078693.0,24975841281.0,11640695576.0,11338811861.0,0.0,2877794445.0
92,2019,55261963926.0,24434279736.0,11891858619.0,11614604580.0,0.0,2894013345.0
92,2020,52980148362.0,23783971581.0,11597459676.0,11292263194.0,0.0,2763763869.0
92,2021,51020638476.0,23298737840.0,11766605845.0,11474551401.0,0.0,2659112023.0
92,2022,49185650050.0,23950858325.0,11166074660.0,10890257829.0,0.0,2552562385.0
92,2023,46402741912.0,24575830168.0,11377211556.0,11086519981.0,0.0,2433159089.0
248,2008,93009424764.0,38228871247.0,19099199797.0,19075358797.0,23841000.0,4347351554.0
248,2009,84726960787.0,35872755897.0,18029102225.0,17997050159.0,32052066.0,3942027455.711894
248,2010,79047613549.0,34025475547.0,17141712500.0,17110899877.0,30812623.0,3938162415.690112
248,2011,74255028322.0,32097933429.0,16145655419.0,16111466071.0,34189347.0,3967124118.112337
248,2012,69947209731.0,30307734632.0,14885637133.0,14839356867.0,46280266.0,3682743522.7077312
248,2013,67140012103.0,29294263943.0,13876639983.0,13834625833.0,42014149.0,3538520482.459342
248,2014,64795857217.0,29408144874.0,13319784175.0,13280862474.0,38921701.0,3455353901.515679
248,2015,63549599142.0,29420792484.0,12995838109.0,12964979700.0,30858409.0,3463472860.76386
248,2016,62503018865.0,28734832144.0,12849377424.0,12820703513.0,28673911.0,3384497660.952221
248,2017,59853636377.0,26707901265.0,12750877720.0,12458425078.0,0.0,3169266815.38518
248,2018,57622337101.0,25596853735.0,12284541000.0,11981647380.0,0.0,3028113436.5185223
248,2019,55948472168.0,25216928144.0,12780655612.0,12500671369.0,0.0,3137676592.68
248,2020,53296136889.0,24151672642.0,11963771799.0,11657339602.0,0.0,2851722282.39022
248,2021,51206891446.0,23526084169.0,11925361747.0,11633307302.0,0.0,2673799286.98
248,2022,49374835072.0,24195789223.0,11320684862.0,11044868031.0,0.0,2566907774.07
248,2023,46573500046.0,24807201218.0,11522995171.0,11232303596.0,0.0,2446201239.97
81,2008,99084154945.0,20586292254.0,13161957129.0,13150870129.0,11087000.0,11017185281.0
81,2009,82705561686.0,17363725193.0,12171963632.0,12162315487.0,9648145.0,9289442291.0
81,2010,82523747168.0,17330408933.0,11818362450.0,11805975142.0,12387308.0,9345369257.0
81,2011,84691259149.0,17826189680.0,12101592164.0,12084362464.0,17229700.0,9091938376.0
81,2012,79796679896.0,16712568454.0,11216645133.0,11174225775.0,42419357.0,8468877029.0
81,2013,80962554629.0,16985204553.0,10621128240.0,10597231858.0,23896382.0,8331453316.0
81,2014,80377398100.0,17496670696.0,10534016044.0,10523665091.0,10350953.0,8124611265.0
81,2015,80090272589.0,17711220094.0,11080838518.0,11070975425.0,9863093.0,7997302089.0
81,2016,80929933303.0,17675066176.0,11165447085.0,11150107677.0,15339408.0,7977722666.0
81,2017,78174358330.0,16624891780.0,10876702328.0,10707502714.0,0.0,7591408464.0
81,2018,77234912133.0,16540279957.0,11149334249.0,10971088921.0,0.0,7359558320.0
81,2019,75690047144.0,16407116594.0,11319501084.0,11141725675.0,0.0,6931881334.0
81,2020,64180124554.0,13959158452.0,10402610492.0,10208619682.0,0.0,5730022044.0
81,2021,66236440059.0,14644936012.0,10806905176.0,10621861001.0,0.0,5574229419.0
81,2022,67121218526.0,16048943651.0,10765315103.0,10562337302.0,0.0,5440465533.0
81,2023,59448929418.0,15139808911.0,10670657807.0,10458132051.0,0.0,4665493958.0
83,2008,846224918.0,1833059817.0,1819439636.0,1819439636.0,0.0,2155279864.0
83,2009,730276984.0,1669697672.0,1723658214.0,1723658214.0,0.0,1872017696.0
83,2010,658217590.0,1498474224.0,1686027280.0,1686027280.0,0.0,1690765000.0
83,2011,675159525.0,1581306770.0,1692165059.0,1692165059.0,0.0,1783890445.0
83,2012,645222215.0,1589220929.0,1636582879.0,1636582879.0,0.0,1757238297.0
83,2013,570075693.0,1117810677.0,1106897792.0,1105791748.0,1106044.0,1404424716.0
83,2014,549316106.0,817788481.0,729905268.0,729190380.0,714888.0,1213274543.0
83,2015,564576072.0,806076824.0,768081692.0,767929700.0,151992.0,1235191301.0
83,2016,591172587.0,799387481.0,781462576.0,780895509.0,567067.0,1263082965.0
83,2017,619888448.0,801131274.0,772962873.0,771090779.0,0.0,1314260351.0
83,2018,640425285.0,827906693.0,804566309.0,799951094.0,0.0,1341507353.0
83,2019,621696006.0,821420094.0,846938594.0,842906197.0,0.0,1279554587.0
83,2020,570861201.0,832289084.0,898530779.0,894448025.0,0.0,1159435656.0
83,2021,517324377.0,834753854.0,895234124.0,891614518.0,0.0,1068108523.0
83,2022,475231985.0,857969262.0,839673803.0,838086469.0,0.0,997238054.0
83,2023,434811359.0,893602593.0,872523466.0,870176761.0,0.0,908403104.0
82,2008,8605226692.0,2294856567.0,2732149043.0,2732128043.0,21000.0,3676909112.0
82,2009,7953715037.0,2038144039.0,2679983181.0,2679983181.0,0.0,3032361961.0
82,2010,7269469586.0,1878834624.0,2489838263.0,2489409508.0,428755.0,2777972276.0
82,2011,7076739466.0,1821135301.0,2430023509.0,2429621112.0,402397.0,2725406113.0
82,2012,6741350951.0,1731485915.0,2401602009.0,2401089699.0,512310.0,2535488350.0
82,2013,6358973466.0,1658163879.0,2179022359.0,2178451747.0,570612.0,2422307207.0
82,2014,6044714529.0,1625340235.0,2134172337.0,2133666717.0,505620.0,2274976942.0
82,2015,5838174928.0,1589220319.0,2101077203.0,2100589664.0,487539.0,2167761959.0
82,2016,5586182202.0,1506713112.0,2037218879.0,2036739073.0,479805.0,2057665187.0
82,2017,5300745365.0,1374738835.0,1982797760.0,1977025178.0,0.0,1921972209.0
82,2018,4993329271.0,1276700430.0,1889643523.0,1884032058.0,0.0,1744287752.0
82,2019,4634618136.0,1194076938.0,1864918389.0,1860188535.0,0.0,1572262516.0
82,2020,4006079013.0,1023837593.0,1797919866.0,1793703857.0,0.0,1283381933.0
82,2021,3679024827.0,942284441.0,1769468929.0,1765935161.0,0.0,1159792189.0
82,2022,3400363948.0,954652882.0,1570332273.0,1567249166.0,0.0,1055232183.0
82,2023,2992934598.0,922677264.0,1535967076.0,1533366717.0,0.0,883205286.0
91,2008,1683001992.0,2806486684.0,2154282938.0,2150785192.0,3497746.0,0.0
91,2009,1751233393.0,2788085391.0,2171819111.0,2167377869.0,4441242.0,0.0
91,2010,2040572936.0,2930368448.0,2136080263.0,2104539290.0,31540973.0,0.0
91,2011,2103180638.0,2743500703.0,2091219146.0,2074871077.0,16348068.0,0.0
91,2012,2386164319.0,2288311701.0,1809947385.0,1796211898.0,13735487.0,0.0
91,2013,2913127941.0,2013971280.0,1320596130.0,1306857375.0,13874755.0,0.0
91,2014,3446534323.0,1999978053.0,1312903897.0,1306087318.0,6816579.0,0.0
91,2015,4052838217.0,1882775595.0,1161676156.0,1154668407.0,7007749.0,0.0
91,2016,4810280486.0,1789682103.0,1177937863.0,1167870496.0,10067367.0,0.0
91,2017,5432969813.0,1760827676.0,1276728646.0,1254950551.0,0.0,0.0
91,2018,5788513926.0,1689930417.0,1274460027.0,1254919952.0,0.0,0.0
91,2019,5869825251.0,1728836977.0,1237086270.0,1217496372.0,0.0,0.0
91,2020,1980825927.0,1659702433.0,1139172735.0,1119855764.0,0.0,0.0
91,2021,399002921.0,1647607626.0,1157287836.0,1137284919.0,0.0,0.0
91,2022,407895135.0,1846343899.0,1133521427.0,1109713671.0,0.0,0.0
91,2023,374436025.0,1877338292.0,1119367424.0,1100467449.0,0.0,0.0
